ID,Year,Gender,Latitude,Longitude,Month_of_Capture,Mantle_length_mm,Wet_Weight_g,Maturity_level,size,Tissue,pollutant,concentration,status,outlier,dta_km,dtfl_km,dtu_km,dtb_km,is_censored,Month,WaterTemp,Depth,SSH,Chlor_a_mg_m3,SqCatch_Kg,WaterTemp_lag1,SSH_lag1,Chlor_a_mg_m3_lag1,SqCatch_Kg_lag1,Industrial_Index_Argentina,Industrial_Index_Brazil,Industrial_Index_Uruguay,Agricultural_Index_Argentina,Agricultural_Index_Brazil,Agricultural_Index_Uruguay,Ind_ARG,Ind_BRA,Ind_URU,Industrial_Pressure,Agr_ARG,Agr_BRA,Agr_URU,Agricultural_Pressure,log_concentration
28_07_muscle,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),muscle,Metal_C,1.16,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.7701082216960736
28_07_muscle,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),muscle,Metal_D,21.82,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,3.1276373444339294
28_07_muscle,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),muscle,Metal_E,68.29,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,4.23830059563929
28_07_muscle,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),muscle,Metal_F,0.05,BLOQ,no,680.08,215.71,1524.94,2040.82,1,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.04879016416943201
28_07_muscle,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),muscle,Metal_G,9.42,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,2.343727036325221
28_07_muscle,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),muscle,Metal_H,0.13,BLOQ,no,680.08,215.71,1524.94,2040.82,1,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.12221763272424921
28_07_muscle,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),muscle,Metal_I,0.0,BLOD,no,680.08,215.71,1524.94,2040.82,1,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.0
28_07_muscle,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),muscle,Metal_J,0.24,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.2151113796169455
28_07_muscle,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),muscle,Organic_A,0.084,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.08065790301745447
28_07_muscle,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),muscle,Organic_B,0.024,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.023716526617316044
